 02/1/22 0:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 14:00:00, 452, 90 St-Elmhurst Av (7), Queens, 65
 02/1/22 14:00:00, 452, 90 St-Elmhurst Av (7), Queens, 23
 02/1/22 14:00:00, 452, 90 St-Elmhurst Av (7), Queens, 135
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 175
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 5
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 18
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 27
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 64
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 29
 02/1/22 14:00:00, 453, 82 St-Jackson Hts (7), Queens, 100
 02/1/22 14:00:00, 455, 69 St (7), Queens, 3
 02/1/22 14:00:00, 455, 69 St (7), Queens, 59
 02/1/22 14:00:00, 455, 69 St (7), Queens, 2
 02/1/22 14:00:00, 455, 69 St (7), Queens, 43
 02/1/22 14:00:00, 455, 69 St (7), Queens, 9
 02/1/22 14:00:00, 455, 69 St (7), Queens, 28
 02/1/22 14:00:00, 455, 69 St (7), Queens, 16
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 26
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 22
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 33
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 157
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 19
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 81
 02/1/22 14:00:00, 456, 61 St-Woodside (7), Queens, 78
 02/1/22 14:00:00, 457, 52 St (7), Queens, 5
 02/1/22 14:00:00, 457, 52 St (7), Queens, 56
 02/1/22 14:00:00, 457, 52 St (7), Queens, 10
 02/1/22 14:00:00, 457, 52 St (7), Queens, 6
 02/1/22 14:00:00, 457, 52 St (7), Queens, 2
 02/1/22 14:00:00, 457, 52 St (7), Queens, 32
 02/1/22 14:00:00, 457, 52 St (7), Queens, 26
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 11
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 9
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 124
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 10
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 61
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 25
 02/1/22 14:00:00, 458, 46 St-Bliss St (7), Queens, 73
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 67
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 12
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 6
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 7
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 28
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 22
 02/1/22 14:00:00, 459, 40 St-Lowery St (7), Queens, 36
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 52
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 6
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 11
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 12
 02/1/22 14:00:00, 46, Cortelyou Rd (Q), Brooklyn, 31
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 110
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 8
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 13
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 6
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 9
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 40
 02/1/22 14:00:00, 460, 33 St-Rawson St (7), Queens, 34
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 10
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 129
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 9
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 18
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 7
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 45
 02/1/22 14:00:00, 461, Queensboro Plaza (7,N,W), Queens, 43
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 2
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 51
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 10
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 16
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 6
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 4
 02/1/22 14:00:00, 463, Hunters Point Av (7), Queens, 22
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 14
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 26
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 121
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 36
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 6
 02/1/22 14:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 30
 02/1/22 14:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 18
 02/1/22 15:00:00, 445, Pelham Pkwy (5), Bronx, 6
 02/1/22 15:00:00, 445, Pelham Pkwy (5), Bronx, 9
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 34
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 4
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 6
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 15:00:00, 446, Morris Park (5), Bronx, 8
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 86
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 606
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 65
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 74
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 93
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 255
 02/1/22 15:00:00, 447, Flushing-Main St (7), Queens, 233
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 32
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 6
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 35
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 9
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 4
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 15:00:00, 449, 111 St (7), Queens, 10
 02/1/22 15:00:00, 448, Mets-Willets Point (7), Queens, 34
 02/1/22 15:00:00, 449, 111 St (7), Queens, 112
 02/1/22 15:00:00, 449, 111 St (7), Queens, 2
 02/1/22 15:00:00, 449, 111 St (7), Queens, 34
 02/1/22 15:00:00, 449, 111 St (7), Queens, 83
 02/1/22 15:00:00, 449, 111 St (7), Queens, 9
 02/1/22 15:00:00, 449, 111 St (7), Queens, 23
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 37
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 5
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 4
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 5
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 8
 02/1/22 15:00:00, 45, Beverley Rd (Q), Brooklyn, 18
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 188
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 54
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 22
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 13
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 35
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 53
 02/1/22 15:00:00, 450, 103 St-Corona Plaza (7), Queens, 137
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 52
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 166
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 23
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 17
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 57
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 24
 02/1/22 15:00:00, 451, Junction Blvd (7), Queens, 168
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 205
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 15
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 9
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 66
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 30
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 23
 02/1/22 15:00:00, 452, 90 St-Elmhurst Av (7), Queens, 129
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 15
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 22
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 222
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 90
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 39
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 27
 02/1/22 15:00:00, 453, 82 St-Jackson Hts (7), Queens, 156
 02/1/22 15:00:00, 455, 69 St (7), Queens, 2
 02/1/22 15:00:00, 455, 69 St (7), Queens, 64
 02/1/22 15:00:00, 455, 69 St (7), Queens, 4
 02/1/22 15:00:00, 455, 69 St (7), Queens, 19
 02/1/22 15:00:00, 455, 69 St (7), Queens, 2
 02/1/22 15:00:00, 455, 69 St (7), Queens, 6
 02/1/22 15:00:00, 455, 69 St (7), Queens, 33
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 16
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 26
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 20
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 174
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 30
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 93
 02/1/22 15:00:00, 456, 61 St-Woodside (7), Queens, 54
 02/1/22 15:00:00, 457, 52 St (7), Queens, 59
 02/1/22 15:00:00, 457, 52 St (7), Queens, 9
 02/1/22 15:00:00, 457, 52 St (7), Queens, 4
 02/1/22 15:00:00, 457, 52 St (7), Queens, 6
 02/1/22 15:00:00, 457, 52 St (7), Queens, 9
 02/1/22 15:00:00, 457, 52 St (7), Queens, 33
 02/1/22 15:00:00, 457, 52 St (7), Queens, 31
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 10
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 12
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 173
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 5
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 56
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 16
 02/1/22 15:00:00, 458, 46 St-Bliss St (7), Queens, 66
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 6
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 81
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 10
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 26
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 11
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 10
 02/1/22 15:00:00, 459, 40 St-Lowery St (7), Queens, 38
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 7
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 45
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 2
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 10
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 19
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 2
 02/1/22 15:00:00, 46, Cortelyou Rd (Q), Brooklyn, 18
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 11
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 201
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 11
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 35
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 10
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 76
 02/1/22 15:00:00, 460, 33 St-Rawson St (7), Queens, 83
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 137
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 17
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 20
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 5
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 10
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 43
 02/1/22 15:00:00, 461, Queensboro Plaza (7,N,W), Queens, 61
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 172
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 18
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 38
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 4
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 16
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 121
 02/1/22 15:00:00, 463, Hunters Point Av (7), Queens, 45
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 14
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 191
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 36
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 18
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 12
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 79
 02/1/22 15:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 78
 02/1/22 15:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 8
 02/1/22 16:00:00, 445, Pelham Pkwy (5), Bronx, 7
 02/1/22 16:00:00, 445, Pelham Pkwy (5), Bronx, 17
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 15
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 7
 02/1/22 16:00:00, 446, Morris Park (5), Bronx, 7
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 79
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 66
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 629
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 36
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 95
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 220
 02/1/22 16:00:00, 447, Flushing-Main St (7), Queens, 313
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 42
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 26
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 4
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 3
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 11
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 3
 02/1/22 16:00:00, 449, 111 St (7), Queens, 8
 02/1/22 16:00:00, 448, Mets-Willets Point (7), Queens, 9
 02/1/22 16:00:00, 449, 111 St (7), Queens, 8
 02/1/22 16:00:00, 449, 111 St (7), Queens, 111
 02/1/22 16:00:00, 449, 111 St (7), Queens, 7
 02/1/22 16:00:00, 449, 111 St (7), Queens, 30
 02/1/22 16:00:00, 449, 111 St (7), Queens, 83
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 40
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 12
 02/1/22 16:00:00, 45, Beverley Rd (Q), Brooklyn, 12
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 149
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 73
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 17
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 40
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 13
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 12
 02/1/22 16:00:00, 450, 103 St-Corona Plaza (7), Queens, 140
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 184
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 15
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 14
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 67
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 14
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 19
 02/1/22 16:00:00, 451, Junction Blvd (7), Queens, 171
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 8
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 14
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 153
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 14
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 68
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 22
 02/1/22 16:00:00, 452, 90 St-Elmhurst Av (7), Queens, 129
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 235
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 23
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 23
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 45
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 90
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 32
 02/1/22 16:00:00, 453, 82 St-Jackson Hts (7), Queens, 170
 02/1/22 16:00:00, 455, 69 St (7), Queens, 6
 02/1/22 16:00:00, 455, 69 St (7), Queens, 73
 02/1/22 16:00:00, 455, 69 St (7), Queens, 7
 02/1/22 16:00:00, 455, 69 St (7), Queens, 6
 02/1/22 16:00:00, 455, 69 St (7), Queens, 2
 02/1/22 16:00:00, 455, 69 St (7), Queens, 44
 02/1/22 16:00:00, 455, 69 St (7), Queens, 21
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 13
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 18
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 160
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 10
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 70
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 10
 02/1/22 16:00:00, 456, 61 St-Woodside (7), Queens, 96
 02/1/22 16:00:00, 457, 52 St (7), Queens, 6
 02/1/22 16:00:00, 457, 52 St (7), Queens, 59
 02/1/22 16:00:00, 457, 52 St (7), Queens, 4
 02/1/22 16:00:00, 457, 52 St (7), Queens, 6
 02/1/22 16:00:00, 457, 52 St (7), Queens, 8
 02/1/22 16:00:00, 457, 52 St (7), Queens, 36
 02/1/22 16:00:00, 457, 52 St (7), Queens, 22
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 12
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 176
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 18
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 74
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 16
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 11
 02/1/22 16:00:00, 458, 46 St-Bliss St (7), Queens, 67
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 7
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 11
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 86
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 44
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 5
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 19
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 9
 02/1/22 16:00:00, 459, 40 St-Lowery St (7), Queens, 44
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 1
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 53
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 7
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 19
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 16:00:00, 46, Cortelyou Rd (Q), Brooklyn, 20
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 232
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 20
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 12
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 29
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 39
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 82
 02/1/22 16:00:00, 460, 33 St-Rawson St (7), Queens, 105
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 196
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 14
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 6
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 3
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 32
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 97
 02/1/22 16:00:00, 461, Queensboro Plaza (7,N,W), Queens, 69
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 229
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 15
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 3
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 38
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 79
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 28
 02/1/22 16:00:00, 463, Hunters Point Av (7), Queens, 64
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 18
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 19
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 190
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 30
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 73
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 91
 02/1/22 16:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 6
 02/1/22 16:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 9
 02/1/22 17:00:00, 445, Pelham Pkwy (5), Bronx, 11
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 4
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 26
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 17:00:00, 446, Morris Park (5), Bronx, 3
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 50
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 627
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 95
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 48
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 80
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 380
 02/1/22 17:00:00, 447, Flushing-Main St (7), Queens, 262
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 42
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 16
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 22
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 17:00:00, 448, Mets-Willets Point (7), Queens, 19
 02/1/22 17:00:00, 449, 111 St (7), Queens, 8
 02/1/22 17:00:00, 449, 111 St (7), Queens, 4
 02/1/22 17:00:00, 449, 111 St (7), Queens, 90
 02/1/22 17:00:00, 449, 111 St (7), Queens, 4
 02/1/22 17:00:00, 449, 111 St (7), Queens, 92
 02/1/22 17:00:00, 449, 111 St (7), Queens, 23
 02/1/22 17:00:00, 449, 111 St (7), Queens, 9
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 30
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 6
 02/1/22 17:00:00, 45, Beverley Rd (Q), Brooklyn, 16
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 10
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 143
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 8
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 3
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 12
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 40
 02/1/22 17:00:00, 450, 103 St-Corona Plaza (7), Queens, 146
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 15
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 9
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 203
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 13
 02/1/22 17:00:00, 451, Junction Blvd (7), Queens, 9
